index,year,primary deficit,debt,MPC,consumption,assets,assets_chg,debt_chg,foreign_capital,income,savings_rate,debt_to_earnings
18,2044.0,0.06,1.164231551413183,0.25,1.0630182217443005,3.208942112146706,-0.2910578878532939,1.164231551413183,0.2910578878532939,1.0771970639872348,0.013162718983332036,1.0807971821829803
19,2045.0,0.06,1.2351645370707394,0.25,1.0630182217443005,3.191208865732317,-0.308791134267683,1.2351645370707394,0.308791134267683,1.076842399058947,0.012837697816066244,1.1470244282265911
20,2046.0,0.06,1.3067998295169845,0.25,1.0630182217443005,3.173300042620756,-0.32669995737924395,1.3067998295169845,0.32669995737924395,1.0764842225967157,0.012509241259414173,1.2139516790731006
21,2047.0,0.06,1.3791443822844793,0.25,1.0630182217443005,3.1552139044288823,-0.3447860955711177,1.3791443822844793,0.3447860955711177,1.0761224998328782,0.01217731075283048,1.2815867919299713
22,2048.0,0.06,1.4522052177526426,0.25,1.0630182217443005,3.1369486955618417,-0.36305130443815825,1.4522052177526426,0.36305130443815825,1.0757571956555374,0.011841867256555155,1.3499377216507558
23,2049.0,0.06,1.5259894278294015,0.25,1.0630182217443005,3.1185026430426523,-0.38149735695734766,1.5259894278294015,0.38149735695734766,1.0753882746051537,0.011502871244709365,1.419012522142008
24,2050.0,0.06,1.6005041746395936,0.25,1.0630182217443005,3.0998739563401045,-0.40012604365989546,1.6005041746395936,0.40012604365989546,1.0750157008711028,0.011160282698271769,1.4888193477943428
25,2051.0,0.052324243308779814,1.6757566912201838,0.25,1.0610992825714956,3.0810608271949573,-0.41893917280504267,1.6757566912201838,0.41893917280504267,1.0746394382881999,0.012599719714616566,1.5593664549381396
26,2052.0,0.04534766445477968,1.7441545231221458,0.25,1.0593551378579955,3.0639613692194674,-0.4360386307805326,1.7441545231221458,0.4360386307805326,1.07429744912869,0.013908914409890425,1.623530358874764
27,2053.0,0.03900657595183699,1.8063220574647212,0.25,1.0577698657322598,3.0484194856338243,-0.45158051436617574,1.8063220574647212,0.45158051436617574,1.0739866114569772,0.01509957903731926,1.6818850795674753
28,2054.0,0.03324309155015245,1.8628268065008442,0.25,1.0563289946318386,3.034293298374794,-0.4657067016252059,1.8628268065008442,0.4657067016252059,1.0737040877117965,0.016182385145786744,1.7349536318435475
29,2055.0,0.028004597806839168,1.9141845882980333,0.25,1.0550193711960103,3.0214538529254966,-0.4785461470745034,1.9141845882980333,0.4785461470745034,1.0734472988028105,0.017167053871533746,1.7832124506092442
30,2056.0,0.023243273790639573,1.9608642355156765,0.25,1.0538290401919606,3.009783941121086,-0.49021605887891395,1.9608642355156765,0.49021605887891395,1.0732139005667225,0.018062438778071694,1.8270954508511494
31,2057.0,0.018915654536311624,2.0032918752639897,0.25,1.0527471353783786,2.999177031184008,-0.5008229688159922,2.0032918752639897,0.5008229688159922,1.0730017623679808,0.018876601791317473,1.8669977492329322
32,2058.0,0.014982234263566024,2.041854819114437,0.25,1.051763780310192,2.989536295221396,-0.510463704778604,2.041854819114437,0.510463704778604,1.0728089476487286,0.019616882749403965,1.903279072745956
33,2059.0,0.011407105738436854,2.076905098772566,0.25,1.0508699981789098,2.980773725306864,-0.519226274693136,2.076905098772566,0.519226274693136,1.072633696250438,0.02028996305785152,1.9362668784625348
34,2060.0,0.00815763248490361,2.1087626796895584,0.25,1.0500576298655264,2.972809330077616,-0.5271906699223838,2.1087626796895584,0.5271906699223838,1.072474408345853,0.020901923911547216,1.9662592070071305
35,2061.0,0.005204150854464483,2.1377183819487655,0.25,1.0493192594579168,2.965570404512815,-0.5344295954871852,2.1377183819487655,0.5344295954871852,1.072329629834557,0.021458299515784474,1.9935272909306634
36,2062.0,0.002519699233926742,2.1640365350912925,0.25,1.0486481465527824,2.958990866227183,-0.5410091337728171,2.1640365350912925,0.5410091337728171,1.0721980390688444,0.021964125709942547,2.0183179377670384
37,2063.0,7.97719194181811e-05,2.1879573911158863,0.25,1.0480381647241552,2.953010652221035,-0.5469893477789651,2.1879573911158863,0.5469893477789651,1.0720784347887213,0.022423984369486748,2.0408557061844785
38,2064.0,-0.002137904590204451,2.2096993176808137,0.25,1.0474837455967494,2.947575170579803,-0.5524248294201972,2.2096993176808137,0.5524248294201972,1.0719697251558968,0.02284204393513673,2.0613448923284254
39,2065.0,-0.004153574922712943,2.2294607915289366,0.25,1.0469798280136224,2.9426348021177726,-0.5573651978822274,2.2294607915289366,0.5573651978822274,1.071870917786656,0.023222096392382915,2.0799713421954094
40,2066.0,-0.005985639640775116,2.247422210333468,0.25,1.0465218118341069,2.9381444474166405,-0.5618555525833595,2.247422210333468,0.5618555525833595,1.0717811106926334,0.023567591000183623,2.0969041046833548
41,2067.0,-0.007650823216201924,2.263747539504319,0.25,1.0461055159402501,2.9340631151239283,-0.5659368848760717,2.263747539504319,0.5659368848760717,1.0716994840467793,0.02388166504464975,2.112296938836174
42,2068.0,-0.009164326703570052,2.27858580898832,0.25,1.045727140068408,2.9303535477529277,-0.5696464522470723,2.27858580898832,0.5696464522470723,1.0716252926993592,0.024167171871909917,2.126289687740292
43,2069.0,-0.01053996650694029,2.2920724737272438,0.25,1.0453832301175656,2.9269818815681967,-0.5730181184318033,2.2920724737272438,0.5730181184318033,1.0715578593756647,0.024426706434078658,2.1390095305378125
44,2070.0,-0.01179030050643918,2.3043306501929193,0.25,1.045070646617691,2.9239173374517775,-0.5760826625482225,2.3043306501929193,0.5760826625482225,1.0714965684933362,0.0246626285633407,2.1505721230942516
45,2071.0,-0.012926742696082726,2.315472240287464,0.25,1.04478653607028,2.9211319399281415,-0.5788680600718585,2.315472240287464,0.5788680600718585,1.0714408605428636,0.02487708417156947,2.1610826369962135
46,2072.0,-0.0139596673793429,2.325598952868446,0.25,1.044528304899465,2.9186002617828963,-0.5813997382171037,2.325598952868446,0.5813997382171037,1.0713902269799587,0.025072024556554256,2.1706367057536626
47,2073.0,-0.01489850387363284,2.3348032322242305,0.25,1.0442935957758923,2.9162991919439505,-0.5837008080560495,2.3348032322242305,0.5837008080560495,1.0713442055831797,0.025249223980786377,2.179321286339804
48,2074.0,-0.015751822588244885,2.343169101975329,0.25,1.0440802660972395,2.9142077245061766,-0.5857922754938234,2.343169101975329,0.5857922754938234,1.0713023762344243,0.02541029567475541,2.1872154435160076
49,2075.0,-0.01652741326152593,2.3507729321055355,0.25,1.043886368428919,2.9123067669736247,-0.5876932330263753,2.3507729321055355,0.5876932330263753,1.0712643570837732,0.02555670640380806,2.194391063756548
50,2076.0,-0.017232356071498207,2.3576841361248713,0.25,1.043710132726426,2.910578965968791,-0.5894210340312092,2.3576841361248713,0.5894210340312092,1.0712298010636765,0.0256897897257198,2.2009135050050057
51,2077.0,-0.017873086269076972,2.3639658047285845,0.25,1.0435499501770313,2.9090085488178627,-0.5909914511821373,2.3639658047285845,0.5909914511821373,1.0711983927206579,0.02581075805519488,2.206842187957846
52,2078.0,-0.018455452923905987,2.369675281736712,0.25,1.0434043585133241,2.907581179565831,-0.5924188204341689,2.369675281736712,0.5924188204341689,1.0711698453356173,0.02592071364144287,2.2122311340777605
53,2079.0,-0.018984772319087212,2.3748646875718222,0.25,1.0432720286645287,2.906283828107054,-0.5937161718929458,2.3748646875718222,0.5937161718929458,1.0711438983064419,0.02602065855575579,2.2171294550869027
54,2080.0,-0.019465876482232126,2.379581395053635,0.25,1.0431517526237426,2.9051046512366017,-0.5948953487633983,2.379581395053635,0.5948953487633983,1.0711203147690327,0.026111503777538746,2.2215817982751527
55,2081.0,-0.01990315729586285,2.3838684618539365,0.25,1.043042432420335,2.9040328845365266,-0.5959671154634734,2.3838684618539365,0.5959671154634734,1.0710988794350311,0.026194077459491944,2.22562875157833
56,2082.0,-0.020300606589836123,2.387765023559557,0.25,1.0429430700968416,2.903058744110122,-0.5969412558898779,2.387765023559557,0.5969412558898779,1.071079396626503,0.026269132445531404,2.22930721203313
57,2083.0,-0.020661852581784105,2.3913066509315954,0.25,1.0428527585988545,2.9021733372671124,-0.5978266627328876,2.3913066509315954,0.5978266627328876,1.071061688489643,0.026337353108547082,2.2326507208970336
58,2084.0,-0.020990192998227915,2.3945256746222205,0.25,1.0427706734947435,2.9013685813444563,-0.5986314186555437,2.3945256746222205,0.5986314186555437,1.0710455933711898,0.026399361569145716,2.2356897684301993
59,2085.0,-0.021288625178718427,2.397451480313304,0.25,1.042696065449621,2.9006371299216855,-0.5993628700783145,2.397451480313304,0.5993628700783145,1.0710309643427345,0.026455723351100326,2.2384520710701965
60,2086.0,-0.021559873437817723,2.40011077697114,0.25,1.042628253384846,2.899972305757226,-0.6000276942427738,2.40011077697114,0.6000276942427738,1.0710176678594452,0.026506952524264767,2.240962823487351
61,2087.0,-0.021806413934702035,2.4025278406660844,0.25,1.042566618260625,2.8993680398334902,-0.6006319601665098,2.4025278406660844,0.6006319601665098,1.0710055825409706,0.026553516381188073,2.2432449277865247
62,2088.0,-0.022030497277414705,2.4047247361828754,0.25,1.042510597424947,2.898818815954293,-0.6011811840457071,2.4047247361828754,0.6011811840457071,1.0709945980633866,0.026595839689523698,2.2453192019186563
63,2089.0,-0.022234169068117905,2.4067215184446713,0.25,1.0424596794772711,2.8983196203888437,-0.6016803796111563,2.4067215184446713,0.6016803796111563,1.0709846141520776,0.026634308558569034,2.247204569180601
64,2090.0,-0.022419288576895666,2.4085364155895514,0.25,1.0424133996000766,2.897865896102624,-0.602134103897376,2.4085364155895514,0.602134103897376,1.0709755396663532,0.026669273954823162,2.2489182305133655
65,2091.0,-0.02258754571457684,2.41018599537074,0.25,1.0423713353156563,2.897453501157328,-0.6025464988426719,2.41018599537074,0.6025464988426719,1.0709672917674473,0.026701054898323102,2.250475821155231
66,2092.0,-0.022740476459518738,2.4116853163995824,0.25,1.042333102629421,2.897078670900118,-0.6029213290998818,2.4116853163995824,0.6029213290998818,1.070959795162303,0.026729941368661594,2.2518915530662786
67,2093.0,-0.022879476879178802,2.413048065611936,0.25,1.042298352524506,2.8967379835970304,-0.6032620164029696,2.413048065611936,0.6032620164029696,1.0709529814162413,0.02675619694698649,2.253178344413302
68,2094.0,-0.02300581587447379,2.4142866832128673,0.25,1.042266767775682,2.896428329196798,-0.603571670803202,2.4142866832128673,0.603571670803202,1.0709467883282366,0.026780061217910284,2.2543479372879056
69,2095.0,-0.02312064676326666,2.4154124762402485,0.25,1.042238060053484,2.8961468809399533,-0.6038531190600467,2.4154124762402485,0.6038531190600467,1.0709411593630997,0.026801751953100608,2.255411004724779
70,2096.0,-0.023225017808723943,2.416435721783947,0.25,1.0422119672921195,2.8958910695540285,-0.6041089304459715,2.416435721783947,0.6041089304459715,1.0709360431353812,0.02682146709636004,2.2563772479907804
71,2097.0,-0.02331988178865442,2.4173657608028734,0.25,1.042188251297137,2.8956585597992976,-0.6043414402007024,2.4173657608028734,0.6043414402007024,1.0709313929402866,0.02683938656820408,2.2572554850277524
72,2098.0,-0.02340610469318529,2.4182110833963133,0.25,1.0421666955710043,2.895447229150937,-0.6045527708490628,2.4182110833963133,0.6045527708490628,1.0709271663273194,0.02685567390632873,2.2580537308521396
73,2099.0,-0.023484473630174738,2.418979406307974,0.25,1.0421471033367569,2.895255148423022,-0.604744851576978,2.418979406307974,0.604744851576978,1.0709233247127612,0.026870477756867024,2.2587792706417926
74,2100.0,-0.02355570401052752,2.419677743370256,0.25,1.0421292957416688,2.895080564157452,-0.604919435842548,2.419677743370256,0.604919435842548,1.0709198330274496,0.02688393322998893,2.2594387261742264
75,2101.0,-0.023620446079006582,2.4203124695318157,0.25,1.0421131102245489,2.8949218826170626,-0.6050781173829374,2.4203124695318157,0.6050781173829374,1.070916659396642,0.026896163132172267,2.2600381162203864
76,2102.0,-0.02367929085015884,2.4208893790529165,0.25,1.042098399031761,2.894777655236788,-0.6052223447632121,2.4208893790529165,0.6052223447632121,1.0709137748490365,0.026907279086346214,2.2605829114432505
77,2103.0,-0.023732775503542775,2.421413738399818,0.25,1.0420850278684148,2.894646565400063,-0.605353434599937,2.421413738399818,0.605353434599937,1.070911153052302,0.02691738255010892,2.261078084300761
78,2104.0,-0.02378138828750956,2.421890334321061,0.25,1.0420728746724233,2.8945274164197525,-0.6054725835802475,2.421890334321061,0.6054725835802475,1.0709087700726958,0.026926565741276998,2.261528154407268
79,2105.0,-0.02382557297630313,2.422323517544527,0.25,1.0420618285002248,2.894419120613886,-0.6055808793861139,2.422323517544527,0.6055808793861139,1.0709066041565785,0.026934912479199033,2.2619372297664495
80,2106.0,-0.023865732921166987,2.4227172424941723,0.25,1.0420517885140088,2.8943206893764746,-0.6056793106235254,2.4227172424941723,0.6056793106235254,1.0709046355318301,0.026942498949490943,2.2623090442511793
81,2107.0,-0.023902234732439288,2.4230751033889986,0.25,1.0420426630611908,2.894231224152769,-0.6057687758472312,2.4230751033889986,0.6057687758472312,1.070902846227356,0.02694939439916114,2.26264699167171
82,2108.0,-0.02393541162624916,2.423400367053801,0.25,1.0420343688377383,2.8941499082365683,-0.6058500917634317,2.423400367053801,0.6058500917634317,1.070901219909032,0.026955661768455007,2.2629541567425404
83,2109.0,-0.02396556646636546,2.4236960027412153,0.25,1.0420268301277091,2.8940759993147154,-0.6059240006852846,2.4236960027412153,0.6059240006852846,1.070899741730595,0.026961358265178644,2.2632333432301284
84,2110.0,-0.023992974528966215,2.423964709237301,0.25,1.042019978112059,2.894008822690694,-0.6059911773093059,2.423964709237301,0.6059911773093059,1.0708983981981146,0.026966535886734245,2.2634870995379632
85,2111.0,-0.024017886015567695,2.4242089394981003,0.25,1.0420137502404088,2.8939477651254952,-0.6060522348745048,2.4242089394981003,0.6060522348745048,1.0708971770468105,0.02697124189462611,2.2637177419622
86,2112.0,-0.024040528337053,2.424430923042074,0.25,1.0420080896600374,2.893892269239502,-0.6061077307604981,2.424430923042074,0.6061077307604981,1.0708960671290908,0.02697551924576362,2.263927375829854
87,2113.0,-0.024061108189650533,2.424632686302834,0.25,1.042002944696888,2.8938418284243124,-0.6061581715756876,2.424632686302834,0.6061581715756876,1.070895058312787,0.026979406984489272,2.264117914712281
88,2114.0,-0.02407981344181344,2.4248160711279607,0.25,1.0419982683838471,2.893795982218031,-0.6062040177819692,2.4248160711279607,0.6062040177819692,1.0708941413886612,0.02698294059891293,2.264291097889122
89,2115.0,-0.024096814849224872,2.4249827515927787,0.25,1.0419940180319944,2.8937543121018265,-0.6062456878981735,2.4249827515927787,0.6062456878981735,1.0708933079863372,0.026986152344796868,2.2644485062219823
90,2116.0,-0.024112267613584967,2.425134249282584,0.25,1.0419901548409043,2.893716437679376,-0.6062835623206242,2.425134249282584,0.6062835623206242,1.0708925504978881,0.026989071539947018,2.264591576582609
91,2117.0,-0.024126312799409293,2.425271947182823,0.25,1.0419866435444483,2.8936820132043164,-0.6063179867956836,2.425271947182823,0.6063179867956836,1.070891862008387,0.026991724831794732,2.2647216149671596
92,2118.0,-0.024139078621772392,2.4253971023040295,0.25,1.0419834520888576,2.893650724424015,-0.606349275575985,2.4253971023040295,0.606349275575985,1.070891236232781,0.026994136440612018,2.264839808416191
93,2119.0,-0.02415068161675192,2.4255108571567696,0.25,1.0419805513401126,2.8936222857108307,-0.6063777142891693,2.4255108571567696,0.6063777142891693,1.0708906674585172,0.026996328380576296,2.264947235849103
94,2120.0,-0.024161227705258068,2.4256142501813396,0.25,1.0419779148179862,2.893596437454688,-0.6064035625453119,2.4256142501813396,0.6064035625453119,1.0708901504933945,0.026998320660702242,2.2650448779118744
95,2121.0,-0.024170813159959694,2.4257082252274342,0.25,1.0419755184543107,2.8935729436931648,-0.6064270563068352,2.4257082252274342,0.6064270563068352,1.070889680618164,0.02700013146747556,2.265133625927939
96,2122.0,-0.024179525484134046,2.42579364017032,0.25,1.0419733403732672,2.893551589957444,-0.6064484100425558,2.42579364017032,0.6064484100425558,1.0708892535434495,0.027001777330851857,2.2652142900338643
97,2123.0,-0.024187444210462813,2.4258712747421707,0.25,1.041971360691685,2.893532181314482,-0.6064678186855179,2.4258712747421707,0.6064678186855179,1.0708888653705904,0.027003273275138837,2.2652876065740744
98,2124.0,-0.024194641627066582,2.425941837650051,0.25,1.041969561337534,2.8935145405875127,-0.6064854594124873,2.425941837650051,0.6064854594124873,1.070888512556051,0.02700463295613457,2.2653542448220776
99,2125.0,-0.024201183437405453,2.4260059730455303,0.25,1.0419679258849492,2.893498506738643,-0.6065014932613568,2.4260059730455303,0.6065014932613568,1.0708881918790736,0.027005868785777088,2.265414813089543
100,2126.0,-0.024207129360069895,2.426064266404986,0.25,1.0419664394042831,2.89348393339878,-0.6065160666012201,2.426064266404986,0.6065160666012201,1.0708879004122762,0.02700699204544075,2.2654698642789657
101,2127.0,-0.024212533673937178,2.426117249874273,0.25,1.0419650883258162,2.8934706875314586,-0.6065293124685414,2.426117249874273,0.6065293124685414,1.07088763549493,0.027008012988913272,2.2655199009305953
102,2128.0,-0.024217445713670016,2.4261654071265553,0.25,1.0419638603158832,2.8934586482183886,-0.6065413517816114,2.4261654071265553,0.6065413517816114,1.0708873947086683,0.027008940935992366,2.2655653798096917
103,2129.0,-0.024221910320080656,2.4262091777776402,0.25,1.0419627441642805,2.8934477055556176,-0.6065522944443824,2.4262091777776402,0.6065522944443824,1.070887175855413,0.027009784357561333,2.265606716075959
104,2130.0,-0.02422596824947171,2.4262489613991214,0.25,1.0419617296819326,2.8934377596502476,-0.6065622403497524,2.4262489613991214,0.6065622403497524,1.0708869769373057,0.027010550952910283,2.2656442870732234
105,2131.0,-0.024229656545690512,2.4262851211659724,0.25,1.041960807607878,2.8934287197085355,-0.6065712802914645,2.4262851211659724,0.6065712802914645,1.0708867961384714,0.02701124772001875,2.2656784357739346
106,2132.0,-0.024233008878293345,2.426317987171883,0.25,1.0419599695247272,2.8934205032070586,-0.6065794967929414,2.426317987171883,0.6065794967929414,1.0708866318084418,0.027011881019436322,2.2657094739099315
107,2133.0,-0.02423605584990661,2.426347859442601,0.25,1.041959207781824,2.8934130351393796,-0.6065869648606204,2.426347859442601,0.6065869648606204,1.0708864824470883,0.027012456632342925,2.2657376848180406
108,2134.0,-0.024238825275590747,2.426375010674798,0.25,1.041958515425403,2.893406247331331,-0.6065937526686689,2.426375010674798,0.6065937526686689,1.0708863466909273,0.027012979813322163,2.2657633260264953
109,2135.0,-0.024241342436757123,2.4263996887254486,0.25,1.0419578861351113,2.8934000778186686,-0.6065999221813314,2.4263996887254486,0.6065999221813314,1.070886223300674,0.027013455338327202,2.265786631605761
110,2136.0,-0.024243630311955866,2.4264221188744557,0.25,1.0419573141663117,2.893394470281417,-0.6066055297185828,2.4264221188744557,0.6066055297185828,1.070886111149929,0.02701388754827844,2.2658078143052367
111,2137.0,-0.024245709786641458,2.426442505881177,0.25,1.0419567942976402,2.8933893735297374,-0.6066106264702626,2.426442505881177,0.6066106264702626,1.0708860092148955,0.027014280388688933,2.2658270674953425
112,2138.0,-0.024247599843830934,2.426461035853623,0.25,1.041956321783343,2.893384741036627,-0.6066152589633731,2.426461035853623,0.6066152589633731,1.0708859165650333,0.02701463744568115,2.2658445669326976
113,2139.0,-0.02424931773739523,2.4264778779473906,0.25,1.041955892309952,2.8933805305131854,-0.6066194694868146,2.4264778779473906,0.6066194694868146,1.0708858323545645,0.027014961978723828,2.265860472364525
114,2140.0,-0.024250879149565554,2.4264931859098446,0.25,1.0419555019569091,2.8933767035225717,-0.6066232964774283,2.4264931859098446,0.6066232964774283,1.0708857558147522,0.027015256950385293,2.26587492898691
115,2141.0,-0.024252298334092637,2.4265070994836395,0.25,1.0419551471607775,2.893373225129123,-0.6066267748708771,2.4265070994836395,0.6066267748708771,1.0708856862468832,0.027015525053377152,2.2658880687702365
116,2142.0,-0.024253588246365768,2.4265197456823957,0.25,1.041954824682709,2.893370063579434,-0.6066299364205658,2.4265197456823957,0.6066299364205658,1.0708856230158894,0.02701576873513698,2.2659000116638897
117,2143.0,-0.024254760661679368,2.4265312399501764,0.25,1.0419545315788807,2.8933671900124893,-0.6066328099875107,2.4265312399501764,0.6066328099875107,1.0708855655445504,0.027015990220167065,2.2659108666912267
118,2144.0,-0.024255826282726777,2.426541687215347,0.25,1.0419542651736189,2.893364578196197,-0.6066354218038028,2.426541687215347,0.6066354218038028,1.0708855133082247,0.02701619153034404,2.2659207329448057
119,2145.0,-0.02425679483730254,2.426551182848443,0.25,1.0419540230349749,2.8933622042879237,-0.6066377957120763,2.426551182848443,0.6066377957120763,1.070885465830059,0.027016374503373252,2.265929700490974
120,2146.0,-0.02425767516710507,2.4265598135327817,0.25,1.0419538029525244,2.8933600466168397,-0.6066399533831603,2.4265598135327817,0.6066399533831603,1.0708854226766376,0.027016540809566433,2.265937851192042
121,2147.0,-0.024258475308450336,2.426567658055775,0.25,1.041953602917188,2.8933580854860916,-0.6066419145139084,2.426567658055775,0.6066419145139084,1.0708853834540224,0.027016691967088072,2.2659452594535834
122,2148.0,-0.02425920256563346,2.4265747880281587,0.25,1.0419534211028922,2.893356302992996,-0.6066436970070042,2.4265747880281587,0.6066436970070042,1.0708853478041607,0.02701682935581577,2.2659519929036525
123,2149.0,-0.024259863577607826,2.4265812685377117,0.25,1.0419532558498987,2.8933546828656076,-0.6066453171343924,2.4265812685377117,0.6066453171343924,1.070885315401613,0.02701695422993435,2.265958113010144
124,2150.0,-0.024260464378590467,2.426587158743424,0.25,1.041953105649653,2.8933532103141792,-0.6066467896858208,2.426587158743424,0.6066467896858208,1.0708852859505842,0.027017067729387334,2.26596367564191
125,2151.0,-0.024261010453146967,2.4265925124155463,0.25,1.0419529691310139,2.893351871896149,-0.6066481281038509,2.4265925124155463,0.6066481281038509,1.0708852591822238,0.027017170890281838,2.2659687315787704
126,2152.0,-0.024261506786258717,2.426597378426446,0.25,1.041952845047736,2.8933506553934247,-0.6066493446065753,2.426597378426446,0.6066493446065753,1.0708852348521691,0.02701726465434657,2.2659733269750673
127,2153.0,-0.024261957908829592,2.4266018011967487,0.25,1.0419527322670932,2.8933495497008495,-0.6066504502991505,2.4266018011967487,0.6066504502991505,1.0708852127383177,0.02701734987753025,2.265977503780991
128,2154.0,-0.02426236793904748,2.426605821100846,0.25,1.0419526297595387,2.8933485447248253,-0.6066514552751747,2.426605821100846,0.6066514552751747,1.0708851926387972,0.02701742733781292,2.265981300125535
129,2155.0,-0.02426274061997819,2.4266094748354607,0.25,1.041952536589306,2.893347631291172,-0.6066523687088279,2.4266094748354607,0.6066523687088279,1.0708851743701242,0.02701749774231003,2.2659847506645607
130,2156.0,-0.024263079353735017,2.4266127957546453,0.25,1.041952451905867,2.893346801061376,-0.6066531989386239,2.4266127957546453,0.6066531989386239,1.0708851577655283,0.02701756173372626,2.2659878868971637
131,2157.0,-0.024263387232535776,2.4266158141742604,0.25,1.0419523749361665,2.8933460464564726,-0.6066539535435274,2.4266158141742604,0.6066539535435274,1.07088514267343,0.027017619896223213,2.265990737453218
132,2158.0,-0.024263667066930922,2.4266185576487227,0.25,1.0419523049775679,2.8933453605878574,-0.6066546394121426,2.4266185576487227,0.6066546394121426,1.070885128956058,0.02701767276075161,2.265993328354731
133,2159.0,-0.02426392141146037,2.426621051222541,0.25,1.0419522413914355,2.893344737194403,-0.6066552628055968,2.426621051222541,0.6066552628055968,1.0708851164881887,0.027017720809898244,2.2659956832533914
134,2160.0,-0.024264152587973275,2.4266233176589416,0.25,1.0419521835973073,2.893344170585303,-0.6066558294146969,2.4266233176589416,0.6066558294146969,1.0708851051560067,0.02701776448229183,2.2659978236464786
135,2161.0,-0.024264362706823618,2.4266253776476705,0.25,1.0419521310675948,2.893343655588122,-0.6066563444118782,2.4266253776476705,0.6066563444118782,1.070885094856063,0.027017804176607,2.2659997690731064
136,2162.0,-0.02426455368613512,2.4266272499938615,0.25,1.041952083322767,2.893343187501575,-0.6066568124984251,2.4266272499938615,0.6066568124984251,1.0708850854943321,0.027017840255202975,2.2660015372925884
137,2163.0,-0.024264727269311313,2.4266289517897066,0.25,1.0419520399269728,2.8933427620526144,-0.6066572379473856,2.4266289517897066,0.6066572379473856,1.070885076985353,0.027017873047432493,2.26600314444656
138,2164.0,-0.024264885040950666,2.4266304985704843,0.25,1.041952000484063,2.89334237535742,-0.6066576246425801,2.4266304985704843,0.6066576246425801,1.070885069251449,0.02701790285264728,2.266004605206331
139,2165.0,-0.024265028441311978,2.426631904456379,0.25,1.0419519646339725,2.8933420238859466,-0.6066579761140534,2.426631904456379,0.6066579761140534,1.0708850622220196,0.027017929942932162,2.266005932906814
140,2166.0,-0.02426515877946216,2.4266331822813805,0.25,1.041951932049435,2.8933417044296963,-0.6066582955703037,2.4266331822813805,0.6066582955703037,1.0708850558328946,0.027017954565587313,2.266007139668258
141,2167.0,-0.024265277245226386,2.4266343437104414,0.25,1.041951902432994,2.8933414140724314,-0.6066585859275686,2.4266343437104414,0.6066585859275686,1.0708850500257494,0.027017976945387136,2.2660082365068903
142,2168.0,-0.02426538492004971,2.426635399345964,0.25,1.0419518755142883,2.8933411501635504,-0.6066588498364496,2.426635399345964,0.6066588498364496,1.0708850447475717,0.027017997286630884,2.2660092334354793
143,2169.0,-0.024265482786869328,2.426636358824587,0.25,1.0419518510475834,2.8933409102938947,-0.6066590897061053,2.426636358824587,0.6066590897061053,1.0708850399501786,0.02701801577500914,2.26601013955474
144,2170.0,-0.024265571739087555,2.426637230905158,0.25,1.0419518288095286,2.8933406922737523,-0.6066593077262477,2.426637230905158,0.6066593077262477,1.0708850355897757,0.02701803257929778,2.2660109631364116
145,2171.0,-0.024265652588727486,2.426638023548687,0.25,1.0419518085971187,2.893340494112871,-0.6066595058871291,2.426638023548687,0.6066595058871291,1.0708850316265581,0.027018047852898863,2.2660117116987686
146,2172.0,-0.02426572607384576,2.426638743991023,0.25,1.041951790225839,2.893340314002287,-0.6066596859977129,2.426638743991023,0.6066596859977129,1.0708850280243465,0.027018061735241322,2.266012392075252
147,2173.0,-0.024265792865270093,2.4266393988089088,0.25,1.041951773527983,2.893340150297816,-0.6066598497021838,2.4266393988089088,0.6066598497021838,1.070885024750257,0.02701807435305349,2.2660130104768528
148,2174.0,-0.024265853572723102,2.4266399939800167,0.25,1.0419517583511198,2.8933400015050403,-0.6066599984949597,2.4266399939800167,0.6066599984949597,1.0708850217744015,0.027018085821520595,2.2660135725488053
149,2175.0,-0.02426590875038831,2.426640534937519,0.25,1.0419517445567035,2.893339866265666,-0.606660133734334,2.426640534937519,0.606660133734334,1.070885019069614,0.027018096245335247,2.2660140834221276
0,2026.0,0.06,0.0,0.5,1.0780182217443006,3.5,0.0,0.0,0.0,1.0830182217443007,0.00461672749323382,0.0
1,2027.0,0.06,0.0594059405940594,0.5,1.0780182217443006,3.470297029702971,-0.02970297029702884,0.0594059405940594,0.02970297029702884,1.0824241623383601,0.004070438140018392,0.05488231200024655
2,2028.0,0.06,0.11940005881776296,0.5,1.0780182217443006,3.4402999705911195,-0.05970002940888053,0.11940005881776296,0.05970002940888053,1.081824221156123,0.0035181310765579612,0.1103691861235669
3,2029.0,0.06,0.17998817821199825,0.5,1.0780182217443006,3.4100059108940024,-0.0899940891059976,0.17998817821199825,0.0899940891059976,1.0812183399621806,0.002959733570549642,0.16646792933450794
4,2030.0,0.06,0.24117617997647348,0.5,1.0780182217443006,3.3794119100117648,-0.12058808998823523,0.24117617997647348,0.12058808998823523,1.080606459944536,0.0023951718744751856,0.22318595059005317
5,2031.0,0.06,0.30297000354059694,0.5,1.0780182217443006,3.3485149982297036,-0.15148500177029645,0.30297000354059694,0.15148500177029645,1.0799885217088947,0.001824371208572126,0.28053076255032733
6,2032.0,0.06,0.3653756471400088,0.5,1.0780182217443006,3.3173121764299975,-0.18268782357000246,0.3653756471400088,0.18268782357000246,1.0793644652729006,0.001247255743461635,0.3385099833239639
