index,year,primary deficit,debt,MPC,consumption,assets,assets_chg,debt_chg,foreign_capital,income,savings_rate
132,2158.0,-0.024263667066930922,2.4266185576487227,0.25,1.4613686831997625,2.8933453605878596,-0.6066546394121404,2.4266185576487227,0.6066546394121399,1.4903015071782526,0.019414074158236393
133,2159.0,-0.02426392141146037,2.426621051222541,0.25,1.4613686196136302,2.893344737194405,-0.606655262805595,2.426621051222541,0.606655262805595,1.4903014947103834,0.019414108621273234
134,2160.0,-0.024264152587973275,2.4266233176589416,0.25,1.461368561819502,2.8933441705853054,-0.6066558294146946,2.4266233176589416,0.6066558294146951,1.4903014833782016,0.019414139945103357
135,2161.0,-0.024264362706823618,2.4266253776476705,0.25,1.4613685092897895,2.8933436555881236,-0.6066563444118764,2.4266253776476705,0.606656344411876,1.4903014730782578,0.019414168415673984
136,2162.0,-0.02426455368613512,2.4266272499938615,0.25,1.4613684615449616,2.893343187501577,-0.6066568124984228,2.4266272499938615,0.6066568124984233,1.4903014637165268,0.019414194292886135
137,2163.0,-0.024264727269311313,2.4266289517897066,0.25,1.4613684181491675,2.893342762052616,-0.6066572379473838,2.4266289517897066,0.6066572379473838,1.4903014552075478,0.01941421781296648
138,2164.0,-0.024264885040950666,2.4266304985704843,0.25,1.4613683787062577,2.893342375357422,-0.6066576246425779,2.4266304985704843,0.6066576246425779,1.4903014474736438,0.019414239190623742
139,2165.0,-0.024265028441311978,2.426631904456379,0.25,1.4613683428561672,2.8933420238859493,-0.6066579761140507,2.426631904456379,0.6066579761140503,1.4903014404442143,0.019414258621009574
140,2166.0,-0.02426515877946216,2.4266331822813805,0.25,1.4613683102716297,2.8933417044296994,-0.6066582955703006,2.4266331822813805,0.6066582955703002,1.4903014340550893,0.019414276281498943
141,2167.0,-0.024265277245226386,2.4266343437104414,0.25,1.4613682806551886,2.893341414072435,-0.606658585927565,2.4266343437104414,0.6066585859275655,1.490301428247944,0.0194142923333103
142,2168.0,-0.02426538492004971,2.426635399345964,0.25,1.461368253736483,2.8933411501635544,-0.6066588498364456,2.426635399345964,0.606658849836446,1.4903014229697664,0.01941430692297638
143,2169.0,-0.024265482786869328,2.426636358824587,0.25,1.461368229269778,2.8933409102938987,-0.6066590897061013,2.426636358824587,0.6066590897061008,1.4903014181723733,0.019414320183682943
144,2170.0,-0.024265571739087555,2.426637230905158,0.25,1.4613682070317233,2.8933406922737563,-0.6066593077262437,2.426637230905158,0.6066593077262432,1.4903014138119706,0.01941433223648388
145,2171.0,-0.024265652588727486,2.426638023548687,0.25,1.4613681868193134,2.8933404941128744,-0.6066595058871256,2.426638023548687,0.6066595058871256,1.4903014098487528,0.019414343191405704
146,2172.0,-0.02426572607384576,2.426638743991023,0.25,1.4613681684480337,2.893340314002291,-0.6066596859977089,2.426638743991023,0.6066596859977089,1.4903014062465412,0.019414353148453644
147,2173.0,-0.024265792865270093,2.4266393988089088,0.25,1.4613681517501778,2.89334015029782,-0.6066598497021798,2.4266393988089088,0.6066598497021793,1.4903014029724517,0.019414362198522873
148,2174.0,-0.024265853572723102,2.4266399939800167,0.25,1.4613681365733144,2.893340001505044,-0.6066599984949561,2.4266399939800167,0.6066599984949566,1.4903013999965962,0.019414370424229496
149,2175.0,-0.02426590875038831,2.426640534937519,0.25,1.4613681227788982,2.8933398662656686,-0.6066601337343314,2.426640534937519,0.6066601337343318,1.4903013972918087,0.019414377900663818
0,2026.0,0.06,0.0,0.5,1.4974345999664953,3.5,0.0,0.0,0.0,1.5024345999664954,0.0033279318781074506
1,2027.0,0.06,0.0594059405940594,0.5,1.4974345999664953,3.4702970297029703,-0.02970297029702973,0.0594059405940594,0.02970297029702973,1.5018405405605548,0.0029336940074976433
2,2028.0,0.06,0.11940005881776296,0.5,1.4974345999664953,3.4402999705911186,-0.059700029408881417,0.11940005881776296,0.05970002940888186,1.5012405993783178,0.0025352361329680135
3,2029.0,0.06,0.17998817821199825,0.5,1.4974345999664953,3.4100059108940015,-0.08999408910599849,0.17998817821199825,0.08999408910599804,1.5006347181843753,0.002132509783428081
4,2030.0,0.06,0.24117617997647348,0.5,1.4974345999664953,3.379411910011764,-0.12058808998823611,0.24117617997647348,0.12058808998823611,1.5000228381667307,0.0017254658625055286
