index,MPC,primary deficit,debt,consumption,capital,r,ANMP,income,year,debt_chg,consumption_chg,capital_chg,income_chg,wage_chg,cap_income_chg
59,0.25,-0.004643531510251621,2.0903940591375685,1.4374762486510295,9.47740148521561,0.013136154789078744,0.011844451871326211,1.5545884049665921,2085.0,2.0903940591375685,-0.00048584085120273457,-0.5225985147843897,0.016626315464359998,-0.025155688575113938,0.04178200403947378
60,0.25,-0.004835864136433573,2.092287393622098,1.4374294169812079,9.476928151594478,0.013138602178691533,0.011845675566132613,1.5544198176601014,2086.0,2.092287393622098,-0.0005326725210244021,-0.5230718484055217,0.016457728157869278,-0.025178901713274672,0.04163662987114412
61,0.25,-0.005009965350383066,2.0940012487068875,1.437387025574252,9.476499687823281,0.013140817743060057,0.011846783348316875,1.5542672181337125,2087.0,2.0940012487068875,-0.000575063927980235,-0.5235003121767186,0.01630512863148037,-0.02519991505286375,0.04150504368434423
62,0.25,-0.005167564011962414,2.095552645662873,1.4373486531785076,9.476111838584284,0.013142823436007381,0.01184778619479053,1.5541290889866397,2088.0,2.095552645662873,-0.0006134363237246809,-0.5238881614157158,0.016166999484407585,-0.02521893708962343,0.04138593657403099
63,0.25,-0.005310224911984558,2.0969569901719955,1.4373139185530084,9.475760752457003,0.013144639133320035,0.01184869404344685,1.5540040570544476,2089.0,2.0969569901719955,-0.0006481709492238696,-0.5242392475429973,0.01604196755221543,-0.025236156552530017,0.041278124104745496
64,0.25,-0.0054393643646937564,2.098228225914767,1.4372824766589143,9.475442943521308,0.013146282829265832,0.011849515891419748,1.553890879659062,2090.0,2.098228225914767,-0.0006796128433179671,-0.5245570564786917,0.01592879015682991,-0.025251744278832818,0.04118053443566266
65,0.25,-0.005556264314376813,2.099378973513166,1.437254015214983,9.475155256621708,0.013147770814559354,0.011850259884066516,1.5537884321766924,2091.0,2.099378973513166,-0.0007080742872491719,-0.5248447433782921,0.01582634267446026,-0.025265854911046045,0.041092197585506245
66,0.25,-0.005662085098423269,2.1004206562331134,1.437228251582007,9.47489483594172,0.013149117837521054,0.011850933395547367,1.553695696796069,2092.0,2.1004206562331134,-0.0007338379202252998,-0.5251051640582798,0.01573360729383677,-0.025278628432834318,0.04101223572667091
67,0.25,-0.005757876995391445,2.101363613714715,1.4372049299445777,9.474659096571319,0.01315033725001187,0.011851543101792775,1.553611752351973,2093.0,2.101363613714715,-0.0007571595576545409,-0.5253409034286811,0.015649662849740897,-0.02529019155911322,0.040939854408854184
68,0.25,-0.005844590674229707,2.1022172048758176,1.4371838187616242,9.474445698781043,0.013151441139577877,0.011852095046575778,1.5535357651303507,2094.0,2.1022172048758176,-0.0007782707406081002,-0.525554301218957,0.015573675628118622,-0.02530065899422521,0.04087433462234395
69,0.25,-0.005923086649611461,2.1029899010238817,1.4371647084599395,9.474252524744028,0.013152440449105116,0.011852594701339397,1.5534669805514452,2095.0,2.1029899010238817,-0.0007973810422927663,-0.5257474752559723,0.015504891049213043,-0.02531013457072929,0.040815025619942394
70,0.25,-0.005994143838245128,2.1036893701114416,1.437147409347418,9.474077657472137,0.013153345085161847,0.011853047019367763,1.5534047156465307,2096.0,2.1036893701114416,-0.0008146801548143401,-0.5259223425278634,0.015442626144298588,-0.025318712280147704,0.040761338424446326
71,0.25,-0.006058467301907674,2.104322552980454,1.4371317497249714,9.473919361754882,0.013154164016096176,0.011853456484834934,1.5533483522520468,2097.0,2.104322552980454,-0.00083033977726088,-0.5260806382451175,0.015386262749814694,-0.02532647720593202,0.040712739955746785
72,0.25,-0.006116695254723262,2.104895732359625,1.437117574178129,9.47377606691009,0.013154905360855645,0.01185382715721467,1.5532973308523312,2098.0,2.104895732359625,-0.0008445153241032344,-0.5262239330899092,0.015335241350099116,-0.025333506367935462,0.040668747718034526
73,0.25,-0.006169405404779756,2.105414595305507,1.4371047420311491,9.47364635117362,0.013155576469405142,0.01185416271148941,1.5532511450088216,2099.0,2.105414595305507,-0.0008573474710831253,-0.5263536488263796,0.015289055506589433,-0.025339869486793076,0.04062892499338254
74,0.25,-0.006217120693465807,2.1058842897119505,1.4370931259481352,9.47352892757201,0.013156183995536336,0.011854466474555014,1.5532093363196056,2100.0,2.1058842897119505,-0.0008689635540970464,-0.5264710724279897,0.015247246817373439,-0.025345629675812005,0.04059287649318534
75,0.25,-0.006260314489849569,2.106309475452717,1.4370826106671255,9.473422631136819,0.01315673396278784,0.01185474145818076,1.5531714898586109,2101.0,2.106309475452717,-0.0008794788351067506,-0.5265773688631814,0.015209400356378744,-0.025350844067253294,0.040560244423632236
76,0.25,-0.006299415291942832,2.106694370668018,1.4370730918544836,9.473326407332992,0.013157231824126966,0.011854990388850323,1.553137230048623,2102.0,2.106694370668018,-0.000888997647748635,-0.5266735926670076,0.015175140546390908,-0.025355564379229898,0.040530704925620796
77,0.25,-0.006334810981744391,2.1070427936569676,1.437064475068125,9.473239301585755,0.013157682515982927,0.011855215734778296,1.5531062169267125,2103.0,2.1070427936569676,-0.0008976144341072967,-0.526760698414245,0.015144127424480347,-0.0253598374288559,0.04050396485333625
78,0.25,-0.006366852676482383,2.107358200793813,1.4370566748192155,9.473160449801544,0.013158090507165501,0.01185541973036959,1.5530781427646505,2104.0,2.107358200793813,-0.0009054146830167475,-0.5268395501984564,0.015116053262418383,-0.025363705596746364,0.04047975885916461
79,0.25,-0.006395858214430642,2.107643720845934,1.4370496137229698,9.473089069788514,0.013158459843152767,0.011855604398363223,1.553052729010465,2105.0,2.107643720845934,-0.000912475779262456,-0.5269109302114856,0.015090639508232861,-0.025367207247481552,0.04045784675571426
80,0.25,-0.006422115310017396,2.107902186035572,1.4370432217300693,9.473024453491105,0.013158794186186124,0.011855771569879908,1.5530297235205464,2106.0,2.107902186035572,-0.0009188677721629901,-0.5269755465088952,0.015067634018314235,-0.025370377110213383,0.04043801112852781
81,0.25,-0.006445884409638002,2.108136160154662,1.4370374354310362,9.472965959961332,0.013159096851569047,0.01185592290257137,1.553008898054635,2107.0,2.108136160154662,-0.0009246540711960183,-0.5270340400386679,0.015046808552402924,-0.025373246623192985,0.040420055175595895
82,0.25,-0.006467401276593215,2.1083479640126677,1.4370321974266231,9.47291300899683,0.013159370840528914,0.011856059897051296,1.5529900460086656,2108.0,2.1083479640126677,-0.0009298920756091178,-0.5270869910031699,0.015027956506433515,-0.025375844245641807,0.04040380075207528
83,0.25,-0.006486879330870134,2.108539698470685,1.4370274557579477,9.472865075382327,0.013159618869966958,0.011856183911770318,1.552972980362847,2109.0,2.108539698470685,-0.0009346337442845964,-0.5271349246176733,0.0150108908606148,-0.025378195740061955,0.04038908660067676
84,0.25,-0.006504511767036942,2.1087132652909744,1.4370231633906931,9.472821683677255,0.013159843399391136,0.0118562961764824,1.5529575318245012,2110.0,2.1087132652909744,-0.0009389261115391179,-0.527178316322745,0.014995442322269126,-0.025380324427789345,0.04037576675005858
85,0.25,-0.006520473471309856,2.1088703860092926,1.4370192777482393,9.472782403497675,0.0131600466552982,0.01185639780443594,1.5529435471471513,2111.0,2.1088703860092926,-0.0009428117539929115,-0.5272175965023251,0.014981457644919205,-0.025382251420325675,0.040363709065244675
86,0.25,-0.00653492275684925,2.109012619017665,1.4370157602890785,9.472746845245583,0.01316023065324673,0.011856489803410197,1.5529308876091017,2112.0,2.109012619017665,-0.0009463292131537404,-0.5272531547544173,0.014968798106869574,-0.025383995828745846,0.04035279393561543
87,0.25,-0.00654800293453103,2.1091413750274217,1.4370125761243098,9.472714656243143,0.013160397217839598,0.011856573085706645,1.5529194276363671,2113.0,2.1091413750274217,-0.000949513377922484,-0.5272853437568568,0.014957338134135023,-0.025385574953259972,0.040342913087395085
88,0.25,-0.006559843734801105,2.1092579310661703,1.4370096936714092,9.472685517233456,0.013160548000813774,0.011856648477193726,1.5529090535562282,2114.0,2.1092579310661703,-0.0009523958308230718,-0.5273144827665437,0.014946964053996092,-0.025387004454809462,0.04033396850880571
89,0.25,-0.006570562594738451,2.109363443147785,1.4370070843408311,9.472659139213054,0.013160684497416628,0.011856716725495153,1.5528996624690166,2115.0,2.109363443147785,-0.0009550051614011235,-0.5273408607869463,0.01493757296678444,-0.025388298510402068,0.040325871477186435
90,0.25,-0.006580265823111118,2.109458957741286,1.4370047222523255,9.47263526056468,0.013160808061231252,0.011856778507402466,1.5528911612269003,2116.0,2.109458957741286,-0.0009573672499068042,-0.5273647394353205,0.014929071724668175,-0.025389469953725947,0.040318541678394215
91,0.25,-0.006589049654995807,2.109545422152528,1.4370025839781517,9.47261364446187,0.013160919917597241,0.011856834435585467,1.552883465509517,2117.0,2.109545422152528,-0.0009595055240805284,-0.5273863555381304,0.014921376007284826,-0.025390530402438462,0.04031190640972352
92,0.25,-0.006597001206433477,2.1096236939217974,1.4370006483106392,9.472594076519552,0.013161021175760318,0.011856885064667005,1.5528764989872568,2118.0,2.1096236939217974,-0.0009614411915930265,-0.5274059234804476,0.014914409485024649,-0.025391490373392583,0.04030589985841736
93,0.25,-0.006604199338599632,2.109694549330648,1.4369988960517814,9.47257636266734,0.013161112839871023,0.01185693089672235,1.5528701925638826,2119.0,2.109694549330648,-0.0009631934504508166,-0.5274236373326602,0.014908103061650468,-0.02539235938694431,0.04030046244859487
94,0.25,-0.006610715440068504,2.1097586911024253,1.4369973098227762,9.472560327224395,0.013161195818941443,0.011856972386257561,1.552864483690959,2120.0,2.1097586911024253,-0.0009647796794560737,-0.5274396727756052,0.014902394188726964,-0.025393146061375767,0.0402955402501028
95,0.25,-0.006616614134936483,2.10981675537294,1.436995873891621,9.472545811156767,0.013161270935858754,0.011857009944716224,1.552859315747277,2121.0,2.10981675537294,-0.0009662156106111652,-0.5274541888432331,0.014897226245044859,-0.025393858198370586,0.04029108444341536
96,0.25,-0.006621953923833488,2.109869318000477,1.4369945740170496,9.472532670499882,0.013161338935544928,0.011857043944559303,1.5528546374771077,2122.0,2.109869318000477,-0.0009675154851827017,-0.5274673295001175,0.014892547974875603,-0.02539450286039022,0.0402870508352658
97,0.25,-0.006626787764184296,2.1099169002777765,1.4369933973072593,9.472520774930556,0.013161400492343281,0.01185707472295848,1.5528504024817105,2123.0,2.1099169002777765,-0.0009686921949729754,-0.5274792250694436,0.014888312979478346,-0.025395086440717567,0.04028339942019599
98,0.25,-0.00663116359547852,2.109959974102684,1.4369923320920326,9.47251000647433,0.01316145621670542,0.011857102585139556,1.5528465687590385,2124.0,2.109959974102684,-0.0009697574101996675,-0.5274899935256698,0.01488447925680636,-0.0253956147268638,0.04028009398367019
99,0.25,-0.006635124814761747,2.1099989666587713,1.4369913678069728,9.472500258335309,0.013161506661244535,0.011857127807409107,1.5528430982870751,2125.0,2.1099989666587713,-0.0009707216952594688,-0.5274997416646912,0.014881008784842997,-0.025396092957967246,0.040277101742810476
100,0.25,-0.006638710707066151,2.110034264652384,1.4369904948887176,9.472491433836906,0.013161552326215326,0.01185715063989451,1.5528399566466649,2126.0,2.110034264652384,-0.0009715946135147036,-0.5275085661630943,0.014877867144432733,-0.025396525876752868,0.04027439302118578
101,0.25,-0.0066419568350514595,2.110066218148166,1.4369897046800777,9.472483445462961,0.013161593664474655,0.011857171309024167,1.5528371126800895,2127.0,2.110066218148166,-0.0009723848221545595,-0.5275165545370388,0.014875023177857383,-0.025396917776568502,0.040271940954426086
102,0.25,-0.006644895391722276,2.1100951440411047,1.4369889893441705,9.472476213989728,0.013161631085972333,0.011857190019773006,1.5528345381820068,2128.0,2.1100951440411047,-0.0009731001580617349,-0.5275237860102724,0.014872448679774664,-0.02539727254396444,0.040269721223738966
103,0.25,-0.006647555519721199,2.1101213291995577,1.4369883417866873,9.472469667700116,0.01316166496181631,0.011857206957694988,1.5528322076196768,2129.0,2.1101213291995577,-0.0009737477155449259,-0.5275303322998841,0.014870118117444653,-0.02539759369723803,0.04026771181468258
104,0.25,-0.006649963600365484,2.110145033310439,1.43698775558553,9.472463741672396,0.013161695627952857,0.011857222290763275,1.5528300978797072,2130.0,2.110145033310439,-0.0009743339167023191,-0.5275362583276042,0.01486800837747504,-0.025397884421326393,0.04026589279880143
105,0.25,-0.006652143515294671,2.1101664914547937,1.4369872249271136,9.472458377136308,0.013161723388497984,0.011857236171035831,1.5528281880387964,2131.0,2.1101664914547937,-0.0009748645751186391,-0.5275416228636924,0.014866098536564287,-0.025398147599392466,0.04026424613595676
106,0.25,-0.0066541168833247994,2.110185916439311,1.436986744548706,9.472453520890179,0.01316174851875325,0.011857248736163464,1.552826459156204,2132.0,2.110185916439311,-0.0009753449535263581,-0.5275464791098212,0.014864369653971865,-0.025398385841418725,0.04026275549539059
107,0.25,-0.0066559032748588305,2.110203500906906,1.4369863096862314,9.472449124773279,0.013161771267935857,0.011857260110754775,1.552824894085888,2133.0,2.110203500906906,-0.0009757798160008324,-0.5275508752267211,0.014862804583655853,-0.025398601510091295,0.04026140609374707
108,0.25,-0.006657520405980151,2.1102194192473083,1.4369859160270213,9.472445145188178,0.013161791861650049,0.011857270407611864,1.5528234773064449,2134.0,2.1102194192473083,-0.0009761734752109508,-0.5275548548118216,0.014861387804212756,-0.025398796744231192,0.04026018454844397
109,0.25,-0.006658984314154495,2.110233829326607,1.4369855596670396,9.472441542668353,0.013161810504124433,0.011857279728849063,1.5528221947671659,2135.0,2.110233829326607,-0.0009765298351926965,-0.5275584573316472,0.014860105264933754,-0.02539897348000617,0.04025907874493991
110,0.25,-0.006660309517283083,2.1102468740529132,1.4369852370721647,9.472438281486777,0.013161827380237162,0.011857288166905428,1.5528210337486796,2136.0,2.1102468740529132,-0.0009768524300675097,-0.5275617185132226,0.014858944246447514,-0.02539913347013176,0.04025807771657908
111,0.25,-0.006661509157684695,2.110258682793663,1.436984945043138,9.472435329301591,0.013161842657349515,0.011857295805461604,1.5528199827368012,2137.0,2.110258682793663,-0.000977144459094248,-0.5275646706984087,0.014857893234569097,-0.025399278301253953,0.040257171535823116
112,0.25,-0.006662595132434742,2.1102693726586277,1.4369846806838347,9.47243265683535,0.01316185648696544,0.011857302720269552,1.5528190313083372,2138.0,2.1102693726586277,-0.0009774088183975849,-0.5275673431646499,0.014856941806105084,-0.025399409409684087,0.04025635121578921
113,0.25,-0.006663578211354198,2.1102790496613513,1.4369844413725412,9.47243023758467,0.013161869006234062,0.011857308979903863,1.5528181700277077,2139.0,2.1102790496613513,-0.0009776481296910333,-0.5275697624153306,0.014856080525475601,-0.02539952809564303,0.0402556086211186
114,0.25,-0.006664468143818636,2.110287809770535,1.4369842247359537,9.472428047557372,0.01316188033930979,0.011857314646441741,1.5528173903533675,2140.0,2.110287809770535,-0.000977864766278591,-0.5275719524426279,0.0148553008511354,-0.02539963553615603,0.04025493638729148
115,0.25,-0.006665273755446756,2.1102957398618023,1.4369840286256406,9.472426065034556,0.013161890598583498,0.011857319776078595,1.552816684553094,2141.0,2.1102957398618023,-0.000978060876591691,-0.527573934965444,0.01485459505086184,-0.02539973279672512,0.04025432784758687
116,0.25,-0.006666003035627405,2.1103029185792805,1.436983851096736,9.472424270355187,0.013161899885797163,0.011857324419685428,1.5528160456273001,2142.0,2.1103029185792805,-0.0009782384054961568,-0.5275757296448127,0.014853956125068013,-0.0253998208418965,0.04025377696696435
117,0.25,-0.006666663216753168,2.110309417115544,1.4369836903886513,9.472422645721123,0.01316190829305279,0.011857328623313235,1.5528154672396166,2143.0,2.110309417115544,-0.0009783991135809966,-0.5275773542788773,0.014853377737384488,-0.02539990054482574,0.04025327828221025
118,0.25,-0.006667260845946411,2.1103152999176547,1.4369835449076138,9.472421175020594,0.01316191590372584,0.011857332428649753,1.5528149436540506,2144.0,2.1103152999176547,-0.0009785445946184357,-0.5275788249794058,0.014852854151818473,-0.02539997269593726,0.04025282684775575
119,0.25,-0.006667801849989108,2.110320625326308,1.4369834132108623,9.47241984366843,0.013161922793291952,0.011857335873432823,1.5528144696780979,2145.0,2.110320625326308,-0.0009786762913699398,-0.5275801563315703,0.014852380175865765,-0.02540003801076281,0.04025241818662854
120,0.25,-0.006668291594100475,2.110325446154411,1.4369832939923373,9.472418638461404,0.013161929030075556,0.011857338991824617,1.552814040611247,2146.0,2.110325446154411,-0.0009787955098949919,-0.527581361538596,0.014851951109014827,-0.02540009713703767,0.04025204824605257
121,0.25,-0.006668734935145321,2.110329810210849,1.4369831860697284,9.472417547447295,0.013161934675927384,0.011857341814750538,1.5528136521983624,2147.0,2.110329810210849,-0.0009789034325038415,-0.5275824525527053,0.014851562696130305,-0.02540015066112458,0.04025171335725486
122,0.25,-0.006669136269800828,2.1103337607746147,1.4369830883727497,9.472416559806353,0.013161939786837842,0.01185734437020576,1.5528133005874838,2148.0,2.1103337607746147,-0.0009790011294825707,-0.5275834401936468,0.01485121108525167,-0.025400199113828528,0.04025141019908031
123,0.25,-0.006669499578159481,2.11033733702402,1.4369829999325248,9.472415665744002,0.013161944413492319,0.011857346683532999,1.552812982291626,2149.0,2.11033733702402,-0.000979089569707492,-0.527584334255998,0.014850892789393777,-0.025400242975660913,0.04025113576505467
124,0.25,-0.006669828463200567,2.1103405744252357,1.4369829198719788,9.472414856393698,0.013161948601773776,0.01185734877767372,1.5528126941541953,2150.0,2.1103405744252357,-0.0009791696302534625,-0.5275851436063022,0.014850604651963195,-0.025400282681604876,0.040250887333568006
125,0.25,-0.00667012618652172,2.110343505084017,1.4369828473971389,9.472414123729003,0.013161952393217824,0.011857350673395745,1.552812433317687,2151.0,2.110343505084017,-0.0009792421050933697,-0.5275858762709973,0.014850343815454803,-0.025400318625429005,0.040250662440883565
126,0.25,-0.006670395700684855,2.1103461580641065,1.4369827817892618,9.472413460483981,0.013161955825424523,0.011857352389499101,1.5528121971953437,2152.0,2.1103461580641065,-0.0009793077129705008,-0.5275865395160189,0.01485010769311157,-0.025400351163592502,0.04025045885670395
127,0.25,-0.00667063967849734,2.1103485596754616,1.4369827223977045,9.472412860081143,0.013161958932431467,0.01185735394300258,1.552811983445505,2153.0,2.1103485596754616,-0.0009793671045277286,-0.5275871399188574,0.014849893943272852,-0.025400380618780256,0.04025027456205293
128,0.25,-0.006670860539518727,2.1103507337351766,1.4369826686334732,9.472412316566214,0.013161961745051132,0.011857355349312398,1.5528117899483815,2154.0,2.1103507337351766,-0.0009794208687590178,-0.5275876834337865,0.014849700446149416,-0.025400407283102826,0.04025010772925214
129,0.25,-0.006671060474055969,2.110352701803684,1.4369826199633804,9.472411824549088,0.013161964291176526,0.01185735662237511,1.5528116147850344,2155.0,2.110352701803684,-0.0009794695388518626,-0.5275881754509122,0.014849525282802256,-0.025400431420993345,0.0402499567037957
130,0.25,-0.006671241464885093,2.11035448339857,1.4369825759047583,9.472411379150367,0.013161966596057853,0.011857357774815766,1.5528114562183442,2156.0,2.11035448339857,-0.0009795135974739466,-0.5275886208496328,0.014849366716112034,-0.025400453271830166,0.04024981998794227
131,0.25,-0.0066714053069147254,2.110356096188136,1.4369825360206718,9.472410975952977,0.013161968682552871,0.011857358818063268,1.5528113126757828,2157.0,2.110356096188136,-0.0009795534815604245,-0.5275890240470229,0.01484922317355064,-0.025400473052310548,0.04024969622586124
132,0.25,-0.006671553624986496,2.110357556166618,1.436982499915585,9.472410610958358,0.013161970571353543,0.011857359762463604,1.5528111827338191,2158.0,2.110357556166618,-0.0009795895866473447,-0.5275893890416423,0.014849093231587007,-0.025400490958599854,0.040249584190186836
133,0.25,-0.006671687889988858,2.1103588778128017,1.4369824672314393,9.472410280546812,0.013161972281191328,0.011857360617382504,1.5528110651038014,2159.0,2.1103588778128017,-0.000979622270792957,-0.5275897194531876,0.014848975601569281,-0.025400507168276812,0.04024948276984598
134,0.25,-0.006671809433444111,2.110360074233615,1.4369824376441018,9.47240998144161,0.013161973829022844,0.011857361391298255,1.552810958619177,2160.0,2.110360074233615,-0.0009796518581304259,-0.5275900185583904,0.01484886911694483,-0.025400521842094643,0.0402493909590395
135,0.25,-0.006671919460713317,2.1103611572941072,1.4369824108601514,9.472409710676487,0.013161975230198103,0.011857362091885898,1.5528108622239245,2161.0,2.1103611572941072,-0.0009796786420808168,-0.5275902893235127,0.014848772721692383,-0.025400535125575267,0.04024930784726746
136,0.25,-0.006672019062950041,2.1103621377351205,1.436982386613968,9.472409465566233,0.013161976498612726,0.011857362726093196,1.5528107749620792,2162.0,2.1103621377351205,-0.0009797028882643222,-0.5275905344337666,0.014848685459847077,-0.02540054715045255,0.040249232610299744
137,0.25,-0.006672109227921477,2.1103630252798045,1.4369823646650994,9.472409243680062,0.013161977646845693,0.011857363300209686,1.5528106959682553,2163.0,2.1103630252798045,-0.0009797248371328227,-0.5275907563199382,0.014848606466023151,-0.025400558035978512,0.04024916450200157
138,0.25,-0.006672190849804275,2.110363828730045,1.436982344795876,9.472409042817501,0.013161978686284173,0.011857363819928926,1.5528106244590605,2164.0,2.110363828730045,-0.0009797447063562004,-0.5275909571824986,0.014848534956828363,-0.025400567890106116,0.04024910284693432
139,0.25,-0.006672264738052219,2.110364556053753,1.4369823268092525,9.472408860986574,0.013161979627236378,0.011857364290405029,1.5528105597253292,2165.0,2.110364556053753,-0.0009797626929797243,-0.5275911390134258,0.014848470223097099,-0.025400576810559895,0.040249047033657004
140,0.25,-0.006672331625423681,2.110365214463883,1.436982310526853,9.472408696384042,0.01316198047903383,0.011857364716303748,1.5528105011250897,2166.0,2.110365214463883,-0.000979778975379153,-0.5275913036159583,0.014848411622857549,-0.02540058488580498,0.040248996508662406
141,0.25,-0.0066723921752484885,2.110365810489965,1.4369822957872034,9.47240854737752,0.013161981250123883,0.011857365101848788,1.5528104480771954,2167.0,2.110365810489965,-0.000979793715028876,-0.5275914526224792,0.01484835857496325,-0.025400592195924523,0.04024895077088795
142,0.25,-0.00667244698800626,2.1103663500428596,1.4369822824441285,9.472408412489298,0.013161981948153545,0.011857365450863605,1.552810400055565,2168.0,2.1103663500428596,-0.0009798070581037432,-0.5275915875107025,0.0148483105533328,-0.025400598813413746,0.040248909366746605
143,0.25,-0.006672496607281433,2.1103668384733747,1.436982270365304,9.472408290381669,0.01316198258004525,0.011857365766809458,1.5528103565839615,2169.0,2.1103668384733747,-0.0009798191369283504,-0.5275917096183314,0.014848267081729372,-0.025400604803899104,0.04024887188562852
144,0.25,-0.006672541525154056,2.1103672806253315,1.436982259430942,9.47240817984368,0.013161983152065543,0.011857366052819618,1.5528103172312722,2170.0,2.1103672806253315,-0.0009798300712902108,-0.5275918201563208,0.014848227729040042,-0.025400610226788897,0.04024883795582896
145,0.25,-0.006672582187079812,2.110367680883602,1.4369822495326057,9.472408079779111,0.013161983669887176,0.011857366311730427,1.5528102816072316,2171.0,2.110367680883602,-0.0009798399696265836,-0.527591920220889,0.014848192104999436,-0.025400615135862517,0.040248807240862015
146,0.25,-0.006672618996307662,2.1103680432175937,1.4369822405721322,9.472407989195613,0.013161984138645472,0.011857366546109582,1.5528102493585523,2172.0,2.1103680432175937,-0.000979848930100058,-0.527592010804387,0.014848159856320153,-0.025400619579803795,0.04024877943612376
147,0.25,-0.006672652317878911,2.1103683712206145,1.4369822324606591,9.472407907194858,0.013161984562989157,0.011857366758281418,1.5528102201654197,2173.0,2.1103683712206145,-0.0009798570415731067,-0.5275920928051416,0.014848130663187575,-0.025400623602683765,0.040248754265871343
148,0.25,-0.006672682482247361,2.110368668145507,1.4369822251177444,9.472407832963636,0.013161984947126462,0.01185736695035007,1.5528101937383225,2174.0,2.110368668145507,-0.0009798643844878274,-0.5275921670363637,0.014848104236090398,-0.02540062724439779,0.04024873148048836
149,0.25,-0.0066727097885564786,2.110368936936909,1.4369822184705672,9.472407765765785,0.013161985294866965,0.011857367124220322,1.5528101698151806,2175.0,2.110368936936909,-0.0009798710316650805,-0.5275922342342145,0.014848080312948486,-0.025400630541061245,0.040248710854009676
0,0.5,0.06,0.0,1.4679620895022323,10.0,0.010552748953573679,0.010552748953573679,1.5979620895022322,2026.0,0.0,0.030000000000000027,0.0,0.06000000000000005,0.0,0.06
1,0.5,0.06,0.0594059405940594,1.4679641799395986,9.97029702970297,0.01069350506956869,0.010623127011571185,1.598281808803051,2027.0,0.0594059405940594,0.030002090437366347,-0.029702970297030618,0.06031971930081892,-0.0014054701514184399,0.06172518945223723
2,0.5,0.06,0.1188526716049153,1.4679704778753344,9.940573664197542,0.010835060591634346,0.010693904772604013,1.598614365824493,2028.0,0.1188526716049153,0.030008388373102157,-0.05942633580245804,0.06065227632226078,-0.0028147234152165173,0.06346699973747712
3,0.5,0.06,0.17835687871607145,1.4679810271536717,9.910821560641963,0.010977462630464271,0.010765105792018975,1.5989599801391678,2029.0,0.17835687871607145,0.03001893765143948,-0.0891784393580366,0.060997890636935725,-0.004228183536010867,0.06522607417294637
4,0.5,0.06,0.23793543038323103,1.467995876968457,9.881032284808384,0.011120759630590574,0.010836754292082126,1.5993188883329035,2030.0,0.23793543038323103,0.03003378746622465,-0.11896771519161575,0.061356798830671355,-0.005646282162511656,0.06700308099318274
5,0.5,0.06,0.29760539912091494,1.4680150820495754,9.851197300439543,0.01126500145302152,0.0109088752032976,1.5996913446763377,2031.0,0.29760539912091494,0.03005299254734317,-0.14880269956045744,0.061729255174105546,-0.007069459475540996,0.06879871464964633
6,0.5,0.06,0.3573840835390486,1.4680387028671682,9.821307958230475,0.011410239462688807,0.010981494208131243,1.600077621853835,2032.0,0.3573840835390486,0.030076613364935945,-0.17869204176952458,0.06211553235160294,-0.008498164845694779,0.07061369719729772
7,0.5,0.06,0.4172890312003789,1.4680668058548358,9.79135548439981,0.011556526621080435,0.011054637787327057,1.6004780117537118,2033.0,0.4172890312003789,0.03010471635260359,-0.2086445156001897,0.06251592225147973,-0.009932857523130136,0.07244877977460977
8,0.5,0.06,0.4773380623743871,1.4680994636531666,9.761330968812807,0.011703917584467982,0.011128333269020824,1.6008928263241462,2034.0,0.4773380623743871,0.030137374150934315,-0.23866903118719307,0.06293073682191408,-0.011374007362155584,0.07430474418406964
9,0.5,0.06,0.53754929476866,1.4681367553750413,9.73122535261567,0.011852468808172756,0.01120260888087321,1.6013223984995917,2035.0,0.53754929476866,0.030174665872809037,-0.26877464738432977,0.06336030899735956,-0.012822095583516697,0.07618240458087625
10,0.5,0.06,0.5979411693245157,1.468178766894333,9.701029415337743,0.012002238657354947,0.011277493805464306,1.6017670832029782,2036.0,0.5979411693245157,0.030216677392100655,-0.298970584662257,0.0638049937007461,-0.014277615577507643,0.07808260927825372
11,0.5,0.06,0.6585324771701054,1.4682255911597701,9.67073376141495,0.012153287524853507,0.011353018239213586,1.6022272584295212,2037.0,0.6585324771701054,0.030263501657537883,-0.3292662385850509,0.06426516892728906,-0.015741073751301977,0.08000624267859097
12,0.5,0.06,0.7193423878312948,1.4682773285359256,9.640328806084353,0.012305677956652564,0.011429213455113121,1.6027033264185362,2038.0,0.7193423878312948,0.030315239033693375,-0.3596711939156467,0.06474123691630407,-0.017212990424183592,0.08195422734048767
13,0.5,0.06,0.7803904788084318,1.4683340871734858,9.609804760595784,0.012459474785603525,0.011506111869588609,1.6031957149203049,2039.0,0.7803904788084318,0.030371997671253537,-0.39019523940421585,0.06523362541807276,-0.01869390077467857,0.08392752619275147
14,0.5,0.06,0.8416967666357135,1.4683959834111808,9.579151616682143,0.012614745274091024,0.011583747113832352,1.6037048785657486,2040.0,0.8416967666357135,0.030433893908948573,-0.4208483833178569,0.0657427890635165,-0.020184355843942733,0.08592714490745906
15,0.5,0.06,0.9032817395493554,1.4684631422120062,9.548359130225322,0.012771559266396199,0.011662154109984946,1.6042313003474604,2041.0,0.9032817395493554,0.03050105270977399,-0.4516408697746783,0.0662692108452283,-0.021684923600147624,0.08795413444537573
